,locus_name,FC0_bayexpress,FC1_bayexpress,FC2_bayexpress,FC0_edgeR,FC1_edgeR,FC2_edgeR,FC0_DESeq2,FC1_DESeq2,FC2_DESeq2
5521,YNL328C,False,False,False,True,False,False,True,False,False
5522,YNL329C,True,False,False,True,False,False,True,False,False
5523,YNL330C,True,False,False,False,False,False,False,False,False
5524,YNL331C,True,False,False,True,False,False,True,False,False
5525,YNL332W,True,True,True,True,True,True,True,True,True
5526,YNL333W,True,True,False,True,False,False,True,False,False
5527,YNL334C,True,True,False,True,False,False,True,False,False
5528,YNL335W,True,False,False,True,False,False,True,False,False
5529,YNL336W,True,False,False,True,False,False,True,False,False
5530,YNL337W,False,False,False,,,,False,False,False
5531,YNL338W,False,False,False,,,,False,False,False
5532,YNL339C,True,False,False,True,False,False,True,False,False
5533,YNL339W-A,False,False,False,,,,,,
5534,YNL339W-B,False,False,False,,,,,,
5535,YNR001C,True,False,False,False,False,False,False,False,False
5536,YNR001W-A,False,False,False,,,,False,False,False
5537,YNR002C,True,False,False,False,False,False,False,False,False
5538,YNR003C,True,False,False,True,False,False,True,False,False
5539,YNR003W-A,False,False,False,,,,,,
5540,YNR004W,True,False,False,False,False,False,False,False,False
5541,YNR005C,False,False,False,,,,False,False,False
5542,YNR006W,True,False,False,True,False,False,True,False,False
5543,YNR007C,True,False,False,False,False,False,False,False,False
5544,YNR008W,True,False,False,True,False,False,True,False,False
5545,YNR009W,True,False,False,True,False,False,True,False,False
5546,YNR010W,True,False,False,False,False,False,False,False,False
5547,YNR011C,True,False,False,False,False,False,False,False,False
5548,YNR012W,True,False,False,True,False,False,True,False,False
5549,YNR013C,True,False,False,False,False,False,False,False,False
5550,YNR014W,True,False,False,True,False,False,True,False,False
5551,YNR015W,True,False,False,True,False,False,True,False,False
5552,YNR016C,True,False,False,True,False,False,True,False,False
5553,YNR017W,True,False,False,True,False,False,True,False,False
5554,YNR018W,True,False,False,True,False,False,True,False,False
5555,YNR019W,True,False,False,False,False,False,False,False,False
5556,YNR020C,True,False,False,True,False,False,True,False,False
5557,YNR021W,True,False,False,False,False,False,False,False,False
5558,YNR022C,False,False,False,True,False,False,True,False,False
5559,YNR023W,True,False,False,True,False,False,True,False,False
5560,YNR024W,False,False,False,True,False,False,True,False,False
5561,YNR025C,True,False,False,False,False,False,False,False,False
5562,YNR026C,False,False,False,True,False,False,True,False,False
5563,YNR027W,True,False,False,True,False,False,True,False,False
5564,YNR028W,True,False,False,False,False,False,False,False,False
5565,YNR029C,True,False,False,False,False,False,False,False,False
5566,YNR030W,True,False,False,True,False,False,True,False,False
5567,YNR031C,True,False,False,True,False,False,True,False,False
5568,YNR032C-A,True,False,False,True,False,False,True,False,False
5569,YNR032W,True,False,False,True,False,False,True,False,False
5570,YNR033W,True,False,False,True,False,False,True,False,False
5571,YNR034W,True,False,False,False,False,False,False,False,False
5572,YNR034W-A,True,True,True,True,True,True,True,True,True
5573,YNR035C,True,False,False,True,False,False,True,False,False
5574,YNR036C,True,False,False,False,False,False,False,False,False
5575,YNR037C,False,False,False,True,False,False,True,False,False
5576,YNR038W,True,False,False,True,False,False,True,False,False
5577,YNR039C,True,False,False,False,False,False,False,False,False
5578,YNR040W,True,False,False,True,False,False,True,False,False
5579,YNR041C,True,False,False,True,False,False,True,False,False
5580,YNR042W,False,False,False,,,,False,False,False
5581,YNR043W,True,False,False,True,False,False,True,False,False
5582,YNR044W,False,False,False,True,False,False,True,False,False
5583,YNR045W,True,False,False,True,False,False,True,False,False
5584,YNR046W,True,False,False,True,False,False,True,False,False
5585,YNR047W,True,False,False,True,False,False,True,False,False
5586,YNR048W,True,False,False,True,False,False,True,False,False
5587,YNR049C,True,False,False,False,False,False,False,False,False
5588,YNR050C,True,False,False,True,True,False,True,True,False
5589,YNR051C,True,False,False,True,False,False,True,False,False
5590,YNR052C,False,False,False,True,False,False,True,False,False
5591,YNR053C,True,True,False,True,True,False,True,True,False
5592,YNR054C,True,False,False,True,False,False,True,False,False
5593,YNR055C,True,False,False,True,False,False,True,False,False
5594,YNR056C,True,False,False,True,False,False,True,False,False
5595,YNR057C,True,False,False,True,False,False,True,False,False
5596,YNR058W,True,False,False,True,False,False,True,False,False
5597,YNR059W,True,False,False,False,False,False,False,False,False
5598,YNR060W,True,False,False,True,False,False,True,False,False
5599,YNR061C,True,False,False,True,False,False,True,False,False
5600,YNR062C,False,False,False,True,False,False,True,False,False
5601,YNR063W,True,False,False,True,False,False,True,False,False
5602,YNR064C,False,False,False,False,False,False,True,False,False
5603,YNR065C,True,False,False,False,False,False,False,False,False
5604,YNR066C,True,False,False,True,True,False,True,True,False
5605,YNR067C,True,True,False,True,True,False,True,True,False
5606,YNR068C,True,False,False,True,False,False,True,False,False
5607,YNR069C,False,False,False,True,False,False,True,False,False
5608,YNR070W,False,False,False,True,False,False,True,False,False
5609,YNR071C,True,False,False,True,False,False,False,False,False
5610,YNR072W,True,False,False,True,False,False,True,False,False
5611,YNR073C,True,False,False,False,False,False,False,False,False
5612,YNR074C,True,False,False,True,False,False,True,False,False
5613,YNR075C-A,True,False,False,True,False,False,True,False,False
5614,YNR075W,True,False,False,True,False,False,True,False,False
5615,YNR076W,False,False,False,True,False,False,True,False,False
5616,YNR077C,False,False,False,,,,True,True,False
5617,YOL001W,True,False,False,False,False,False,False,False,False
5618,YOL002C,True,True,False,True,True,False,True,True,False
5619,YOL003C,True,False,False,True,False,False,True,False,False
5620,YOL004W,True,False,False,True,False,False,True,False,False
5621,YOL005C,True,False,False,True,False,False,True,False,False
5622,YOL006C,True,False,False,True,False,False,True,False,False
5623,YOL007C,True,False,False,True,False,False,True,False,False
5624,YOL008W,True,False,False,False,False,False,False,False,False
5625,YOL009C,True,False,False,True,False,False,True,False,False
5626,YOL010W,True,False,False,True,True,False,True,True,False
5627,YOL011W,True,False,False,True,False,False,True,False,False
5628,YOL012C,True,False,False,False,False,False,False,False,False
5629,YOL013C,True,False,False,True,False,False,True,False,False
5630,YOL013W-A,False,False,False,,,,True,False,False
5631,YOL013W-B,True,True,False,,,,True,True,False
5632,YOL014W,True,False,False,True,True,False,True,True,False
5633,YOL015W,True,False,False,False,False,False,False,False,False
5634,YOL016C,True,False,False,True,False,False,True,False,False
5635,YOL017W,True,False,False,True,False,False,True,False,False
5636,YOL018C,True,False,False,True,False,False,True,False,False
5637,YOL019W,True,False,False,True,False,False,True,False,False
5638,YOL019W-A,False,False,False,,,,False,False,False
5639,YOL020W,True,False,False,True,False,False,True,False,False
5640,YOL021C,True,False,False,True,False,False,True,False,False
5641,YOL022C,True,False,False,True,False,False,True,False,False
5642,YOL023W,True,False,False,True,False,False,True,False,False
5643,YOL024W,True,False,False,,,,True,False,False
5644,YOL025W,True,False,False,True,False,False,True,False,False
5645,YOL026C,True,False,False,True,False,False,True,False,False
5646,YOL027C,True,False,False,False,False,False,False,False,False
5647,YOL028C,True,False,False,False,False,False,False,False,False
5648,YOL029C,True,False,False,True,False,False,True,False,False
5649,YOL030W,True,False,False,False,False,False,False,False,False
5650,YOL031C,True,False,False,True,False,False,True,False,False
5651,YOL032W,False,False,False,True,False,False,True,False,False
5652,YOL033W,True,False,False,False,False,False,False,False,False
5653,YOL034W,True,False,False,True,False,False,True,False,False
5654,YOL035C,True,False,False,True,False,False,True,False,False
5655,YOL036W,True,False,False,True,False,False,True,False,False
5656,YOL037C,False,False,False,,,,False,False,False
5657,YOL038C-A,True,False,False,True,False,False,True,False,False
5658,YOL038W,True,False,False,False,False,False,False,False,False
5659,YOL039W,True,False,False,True,False,False,True,False,False
5660,YOL040C,False,False,False,True,False,False,True,False,False
5661,YOL041C,True,False,False,True,False,False,True,False,False
5662,YOL042W,False,False,False,True,False,False,True,False,False
5663,YOL043C,True,False,False,True,False,False,True,False,False
5664,YOL044W,True,False,False,False,False,False,False,False,False
5665,YOL045W,True,False,False,False,False,False,False,False,False
5666,YOL046C,False,False,False,,,,False,False,False
5667,YOL047C,True,True,False,True,True,False,True,True,False
5668,YOL048C,True,True,False,True,False,False,True,False,False
5669,YOL049W,True,False,False,True,False,False,True,False,False
5670,YOL050C,True,True,False,,,,True,False,False
5671,YOL051W,True,False,False,False,False,False,False,False,False
5672,YOL052C,True,False,False,True,False,False,True,False,False
5673,YOL052C-A,True,True,True,True,True,True,True,True,True
5674,YOL053W,True,False,False,True,False,False,True,False,False
5675,YOL054W,True,False,False,True,False,False,True,False,False
5676,YOL055C,True,False,False,True,False,False,True,False,False
5677,YOL056W,True,False,False,True,False,False,True,False,False
5678,YOL057W,True,False,False,True,False,False,True,False,False
5679,YOL058W,True,False,False,True,False,False,True,False,False
5680,YOL059W,True,False,False,False,False,False,True,False,False
5681,YOL060C,True,False,False,True,False,False,True,False,False
5682,YOL061W,True,False,False,True,False,False,True,False,False
5683,YOL062C,True,False,False,True,False,False,True,False,False
5684,YOL063C,True,False,False,False,False,False,False,False,False
5685,YOL064C,True,False,False,False,False,False,False,False,False
5686,YOL065C,True,False,False,False,False,False,False,False,False
5687,YOL066C,True,False,False,False,False,False,False,False,False
5688,YOL067C,True,False,False,True,False,False,True,False,False
5689,YOL068C,True,False,False,True,False,False,True,False,False
5690,YOL069W,True,False,False,True,False,False,True,False,False
5691,YOL070C,True,False,False,True,False,False,True,False,False
5692,YOL071W,True,False,False,False,False,False,False,False,False
5693,YOL072W,True,False,False,False,False,False,False,False,False
5694,YOL073C,True,False,False,True,False,False,True,False,False
5695,YOL075C,True,False,False,False,False,False,False,False,False
5696,YOL076W,True,False,False,True,False,False,True,False,False
5697,YOL077C,True,False,False,True,False,False,True,False,False
5698,YOL077W-A,True,False,False,True,False,False,True,False,False
5699,YOL078W,True,False,False,False,False,False,False,False,False
5700,YOL079W,False,False,False,,,,False,False,False
5701,YOL080C,True,True,False,True,True,False,True,True,False
5702,YOL081W,True,False,False,False,False,False,False,False,False
5703,YOL082W,True,False,False,True,False,False,True,False,False
5704,YOL083C-A,False,False,False,,,,,,
5705,YOL083W,True,True,False,True,False,False,True,False,False
5706,YOL084W,True,True,False,True,False,False,True,False,False
5707,YOL085C,True,False,False,True,False,False,True,False,False
5708,YOL085W-A,True,False,False,False,False,False,False,False,False
5709,YOL086C,True,False,False,True,False,False,True,False,False
5710,YOL086W-A,True,True,False,True,False,False,True,False,False
5711,YOL087C,True,False,False,False,False,False,False,False,False
5712,YOL088C,True,False,False,True,False,False,True,False,False
5713,YOL089C,True,False,False,False,False,False,False,False,False
5714,YOL090W,True,False,False,True,False,False,True,False,False
5715,YOL091W,True,False,False,True,False,False,True,False,False
